"Plot Title: 0_m_ORE"
"#","Date Time, GMT-06:00","Temp, °C (LGR S/N: 20889810, SEN S/N: 20889810, LBL: 0 m)","Intensity, Lux (LGR S/N: 20889810, SEN S/N: 20889810, LBL: 0 m)"
3707,09/24/22 01:00:00 AM,7.782,0.0
3708,09/24/22 01:30:00 AM,7.280,0.0
3709,09/24/22 02:00:00 AM,6.775,0.0
3710,09/24/22 02:30:00 AM,6.370,0.0
3711,09/24/22 03:00:00 AM,5.860,0.0
3712,09/24/22 03:30:00 AM,5.450,0.0
3713,09/24/22 04:00:00 AM,5.037,0.0
3714,09/24/22 04:30:00 AM,4.623,0.0
3715,09/24/22 05:00:00 AM,4.311,0.0
3716,09/24/22 05:30:00 AM,3.998,0.0
3717,09/24/22 06:00:00 AM,3.788,0.0
3718,09/24/22 06:30:00 AM,3.578,0.0
3719,09/24/22 07:00:00 AM,3.367,0.0
3720,09/24/22 07:30:00 AM,3.155,0.0
3721,09/24/22 08:00:00 AM,2.943,0.0
3722,09/24/22 08:30:00 AM,2.837,0.0
3723,09/24/22 09:00:00 AM,2.624,0.0
3724,09/24/22 09:30:00 AM,2.624,0.0
3725,09/24/22 10:00:00 AM,2.624,0.0
3726,09/24/22 10:30:00 AM,2.624,0.0
3727,09/24/22 11:00:00 AM,2.837,0.0
3728,09/24/22 11:30:00 AM,3.261,0.0
3729,09/24/22 12:00:00 PM,4.207,0.0
3730,09/24/22 12:30:00 PM,5.962,0.0
3731,09/24/22 01:00:00 PM,8.082,0.0
3732,09/24/22 01:30:00 PM,9.866,0.0
3733,09/24/22 02:00:00 PM,11.139,0.0
3734,09/24/22 02:30:00 PM,11.528,0.0
3735,09/24/22 03:00:00 PM,12.207,0.0
3736,09/24/22 03:30:00 PM,13.173,0.0
3737,09/24/22 04:00:00 PM,14.325,0.0
3738,09/24/22 04:30:00 PM,15.473,0.0
3739,09/24/22 05:00:00 PM,16.999,0.0
3740,09/24/22 05:30:00 PM,18.901,0.0
3741,09/24/22 06:00:00 PM,20.901,0.0
3742,09/24/22 06:30:00 PM,22.621,0.0
3743,09/24/22 07:00:00 PM,23.869,0.0
3744,09/24/22 07:30:00 PM,24.641,0.0
3745,09/24/22 08:00:00 PM,25.125,0.0
3746,09/24/22 08:30:00 PM,25.319,0.0
3747,09/24/22 09:00:00 PM,25.125,0.0
3748,09/24/22 09:30:00 PM,24.641,0.0
3749,09/24/22 10:00:00 PM,24.158,0.0
3750,09/24/22 10:30:00 PM,23.484,0.0
3751,09/24/22 11:00:00 PM,22.812,0.0
3752,09/24/22 11:30:00 PM,21.951,0.0
3753,09/25/22 12:00:00 AM,21.187,0.0
3754,09/25/22 12:30:00 AM,20.329,0.0
3755,09/25/22 01:00:00 AM,19.567,0.0
3756,09/25/22 01:30:00 AM,18.806,0.0
3757,09/25/22 02:00:00 AM,18.045,0.0
3758,09/25/22 02:30:00 AM,17.379,0.0
3759,09/25/22 03:00:00 AM,16.713,0.0
3760,09/25/22 03:30:00 AM,16.141,0.0
3761,09/25/22 04:00:00 AM,15.473,0.0
3762,09/25/22 04:30:00 AM,14.900,0.0
3763,09/25/22 05:00:00 AM,14.421,0.0
3764,09/25/22 05:30:00 AM,13.846,0.0
3765,09/25/22 06:00:00 AM,13.365,0.0
3766,09/25/22 06:30:00 AM,12.787,0.0
3767,09/25/22 07:00:00 AM,12.304,0.0
3768,09/25/22 07:30:00 AM,11.819,0.0
3769,09/25/22 08:00:00 AM,11.334,0.0
3770,09/25/22 08:30:00 AM,10.944,0.0
3771,09/25/22 09:00:00 AM,10.553,0.0
3772,09/25/22 09:30:00 AM,10.455,0.0
3773,09/25/22 10:00:00 AM,10.748,0.0
3774,09/25/22 10:30:00 AM,11.625,0.0
3775,09/25/22 11:00:00 AM,13.076,0.0
3776,09/25/22 11:30:00 AM,14.804,0.0
3777,09/25/22 12:00:00 PM,16.618,0.0
3778,09/25/22 12:30:00 PM,18.616,0.0
3779,09/25/22 01:00:00 PM,20.805,0.0
3780,09/25/22 01:30:00 PM,23.004,0.0
3781,09/25/22 02:00:00 PM,25.125,0.0
3782,09/25/22 02:30:00 PM,26.488,0.0
3783,09/25/22 03:00:00 PM,26.683,0.0
3784,09/25/22 03:30:00 PM,26.585,0.0
3785,09/25/22 04:00:00 PM,23.581,10.8
3786,09/25/22 04:30:00 PM,22.717,10.8
3787,09/25/22 05:00:00 PM,22.525,10.8
3788,09/25/22 05:30:00 PM,22.333,0.0
3789,09/25/22 06:00:00 PM,22.333,0.0
3790,09/25/22 06:30:00 PM,22.333,0.0
3791,09/25/22 07:00:00 PM,22.333,0.0
3792,09/25/22 07:30:00 PM,22.525,0.0
3793,09/25/22 08:00:00 PM,22.621,0.0
3794,09/25/22 08:30:00 PM,22.812,0.0
3795,09/25/22 09:00:00 PM,22.621,0.0
3796,09/25/22 09:30:00 PM,21.569,0.0
3797,09/25/22 10:00:00 PM,21.282,0.0
3798,09/25/22 10:30:00 PM,21.187,0.0
3799,09/25/22 11:00:00 PM,20.996,0.0
3800,09/25/22 11:30:00 PM,20.710,0.0
3801,09/26/22 12:00:00 AM,20.615,0.0
3802,09/26/22 12:30:00 AM,20.519,0.0
3803,09/26/22 01:00:00 AM,20.424,0.0
3804,09/26/22 01:30:00 AM,20.138,0.0
3805,09/26/22 02:00:00 AM,19.758,0.0
3806,09/26/22 02:30:00 AM,19.567,0.0
3807,09/26/22 03:00:00 AM,19.377,0.0
3808,09/26/22 03:30:00 AM,19.092,0.0
3809,09/26/22 04:00:00 AM,18.901,0.0
3810,09/26/22 04:30:00 AM,18.711,0.0
3811,09/26/22 05:00:00 AM,18.521,0.0
3812,09/26/22 05:30:00 AM,18.331,0.0
3813,09/26/22 06:00:00 AM,18.140,0.0
3814,09/26/22 06:30:00 AM,17.950,0.0
3815,09/26/22 07:00:00 AM,17.760,0.0
3816,09/26/22 07:30:00 AM,17.570,0.0
3817,09/26/22 08:00:00 AM,17.665,0.0
3818,09/26/22 08:30:00 AM,17.665,10.8
3819,09/26/22 09:00:00 AM,17.760,10.8
3820,09/26/22 09:30:00 AM,17.950,10.8
3821,09/26/22 10:00:00 AM,18.045,10.8
3822,09/26/22 10:30:00 AM,18.996,53.8
